name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Andover MA,2021-08-03T17:00:00,75.6,75.6,57.5,53.48,0,,,0,0,,8.3,221,1018.9,1.8,9.9,321,1.2,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-03T18:00:00,75.6,75.6,58.6,55.67,0,,,0,0,,4.6,201,1018.9,3.3,9.9,218,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-03T19:00:00,73.8,73.8,57.9,57.59,0,,,0,0,,4.7,203,1019.1,3.3,9.9,54,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-03T20:00:00,70.9,70.9,59.8,67.97,0,,,0,0,,4.6,140,1019.2,6,9.9,19,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-03T21:00:00,69.8,69.8,62.3,77.3,0,,,0,0,,3.1,125,1019.5,2.7,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-03T22:00:00,67.9,67.9,62.8,83.71,0,,,0,0,,0,0,1019.4,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-03T23:00:00,65.8,65.8,62.8,90.04,0,,,0,0,,0,0,1019.7,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T00:00:00,64.8,64.8,62.8,93.25,0,,,0,0,,0,0,1019.7,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,72505914702,74490494723"
Andover MA,2021-08-04T01:00:00,64.7,64.7,61.1,87.88,0,,,0,0,,0,0,1019.4,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T02:00:00,63.9,63.9,61.1,90.58,0,,,0,0,,0,0,1019.2,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T03:00:00,62.9,62.9,61,93.6,0,,,0,0,,0,0,1019.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T04:00:00,61.9,61.9,60.9,96.5,0,,,0,0,,0,0,1019.4,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T05:00:00,60.9,60.9,60,96.79,0,,,0,0,,0,0,1019.6,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T06:00:00,61,61,59,93.43,0,,,0,0,,0,0,1020,0,9.9,13,0,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T07:00:00,62.6,62.6,60.9,94.26,0,,,0,0,,0,0,1020.5,0,9.9,55,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T08:00:00,65.1,65.1,61.3,87.47,0,,,0,0,,0,0,1021,0,9.9,137,0.5,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T09:00:00,69.3,69.3,59.5,71.14,0,,,0,0,,0,0,1021.5,0,9.9,328,1.2,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T10:00:00,74.9,74.9,60.4,60.77,0,,,0,0,,2.8,91,1021.6,0,9.9,474,1.7,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T11:00:00,75.7,75.7,58.4,55.04,0,,,0,0,,4.4,75,1022.1,0,9.9,522,1.9,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T12:00:00,75.8,75.8,60.4,58.75,0,,,0,0,,6.3,147,1022.3,3.3,9.9,530,1.9,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T13:00:00,76.6,76.6,59.3,55.09,0,,,0,0,,6.2,116,1022.1,1.8,9.9,444,1.6,4,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T14:00:00,76.8,76.8,60.6,57.29,0,,,0,0,,6.2,148,1022.2,1.8,9.9,493,1.8,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T15:00:00,76.5,76.5,60.6,57.78,0,,,0,0,,6.1,116,1022.4,3.3,9.9,504,1.8,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T16:00:00,75.4,75.4,61.5,61.96,0,,,0,0,,8.2,116,1022.4,5.9,9.9,376,1.4,4,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T17:00:00,73.7,73.7,61.1,64.62,0,,,0,0,,7.8,103,1022,15.3,9.9,214,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T18:00:00,71.8,71.8,64.2,76.91,0,,,0,0,,4.9,116,1022.2,83.1,9.9,109,0.4,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T19:00:00,70.9,70.9,65,81.63,0,,,0,0,,6.4,116,1022.4,89.8,9.9,34,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T20:00:00,68.9,68.9,63.1,81.65,0,,,0,0,,10.6,111,1022,90.8,9.9,5,0,0,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T21:00:00,66.7,66.7,63,87.9,0,,,0,0,,6.6,131,1022,98.9,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T22:00:00,65.8,65.8,62.1,87.97,0,,,0,0,,2.5,142,1023.1,100,9.9,,,0,,Overcast,cloudy,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-04T23:00:00,65.8,65.8,62.1,87.97,0,,,0,0,,4.7,88,1022.8,100,9.9,,,0,,Overcast,cloudy,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T00:00:00,65,65,63,93.19,0,,,0,0,,4.6,46,1022.3,100,9.5,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T01:00:00,64.1,64.1,63,95.97,0.1,,,0,0,,5.9,21,1021.8,100,3.7,,,0,,"Rain, Overcast",rain,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T02:00:00,64.1,64.1,63,95.96,0.11,,,0,0,,5.1,47,1021.3,100,5.8,,,0,,"Rain, Overcast",rain,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T03:00:00,63.1,63.1,62.2,96.73,0.12,,,0,0,,6.9,29,1020.5,100,5.1,,,0,,"Rain, Overcast",rain,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T04:00:00,64.1,64.1,63,95.97,0.01,,,0,0,,8.2,20,1019.8,100,9.7,,,0,,"Rain, Overcast",rain,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T05:00:00,64.1,64.1,63,95.97,0,,,0,0,,8.1,28,1019.8,100,2.4,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T06:00:00,64.1,64.1,63,95.97,0.01,,,0,0,,6.1,19,1020,100,2.6,9,0,0,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T07:00:00,64.1,64.1,63,95.96,0,,,0,0,,8.4,20,1019.9,100,2.3,18,0.1,0,,Overcast,cloudy,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T08:00:00,64.1,64.1,63,95.97,0.03,,,0,0,,10.2,29,1020.3,100,2.5,31,0.1,0,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T09:00:00,64.2,64.2,63,95.94,0.05,,,0,0,19.7,10.1,30,1020,100,3.2,41,0.1,0,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T10:00:00,65,65,63,93.45,0.1,,,0,0,18.3,7.5,46,1020.1,100,3.3,78,0.3,1,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T11:00:00,65,65,64,96.52,0.07,,,0,0,,12.4,38,1019.4,100,3.3,89,0.3,1,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T12:00:00,65,65,63,93.13,0.02,,,0,0,,7.3,12,1019.5,100,6.1,77,0.3,1,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,74490494723,72508854733"
Andover MA,2021-08-05T13:00:00,65.8,65.8,64.2,94.32,0.13,,,0,0,,8.3,14,1019.1,100,2.5,151,0.5,2,,"Rain, Overcast",rain,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T14:00:00,66.7,66.7,65.1,94.34,0.05,,,0,0,18.3,5.2,352,1019,98.9,2.7,164,0.6,2,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,74490494723,72508854733"
Andover MA,2021-08-05T15:00:00,66.8,66.8,65.1,94.17,0.06,,,0,0,,3.8,345,1019.1,100,2.9,201,0.7,2,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T16:00:00,68.1,68.1,65.8,92.57,0,,,0,0,,5.9,4,1018.5,100,6.3,326,1.2,3,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,74490494723,72508854733"
Andover MA,2021-08-05T17:00:00,68.9,68.9,65.1,87.48,0,,,0,0,,5.9,49,1018.7,100,9.1,177,0.6,2,,Overcast,cloudy,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T18:00:00,68.9,68.9,65.8,89.86,0.01,,,0,0,,0.3,5,1018.6,100,9.9,75,0.3,1,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T19:00:00,68.9,68.9,65.2,88.04,0,,,0,0,,4.4,67,1018.8,100,9.9,51,0.2,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T20:00:00,67.9,67.9,65.1,90.76,0.01,,,0,0,,2.8,360,1018.4,99.3,9.9,26,0.1,0,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T21:00:00,67.9,67.9,66,93.64,0,,,0,0,,0,0,1018.9,100,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T22:00:00,66.8,66.8,65.9,96.87,0,,,0,0,,0,0,1019.3,100,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-05T23:00:00,65.9,65.9,65.1,97.22,0,,,0,0,,0.3,347,1019.1,98.9,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T00:00:00,66.7,66.7,65,94.42,0,,,0,0,,4.6,251,1019.3,92.9,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T01:00:00,66.6,66.6,65,94.59,0,,,0,0,,3,265,1019.5,87,9.4,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T02:00:00,65.8,65.8,64.9,97.07,0,,,0,0,,4.3,203,1019.5,28.3,9.1,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T03:00:00,64.2,64.2,64.1,99.68,0,,,0,0,,3,210,1019.5,0,9,,,0,,Clear,clear-night,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T04:00:00,64.1,64.1,64,99.59,0,,,0,0,,4.2,218,1019.8,6.1,9,,,0,,Clear,clear-night,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T05:00:00,64,64,63,96.61,0,,,0,0,,2.8,214,1019.9,4.9,9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T06:00:00,64,64,63,96.5,0,,,0,0,,4.1,214,1020.1,2.8,9.1,11,0,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,74490494723,72508854733"
Andover MA,2021-08-06T07:00:00,65.1,65.1,64.3,97.21,0,,,0,0,,3.9,223,1020.7,0,9.9,31,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T08:00:00,69.2,69.2,66,89.71,0,,,0,0,,5.7,240,1021,0,9.9,130,0.5,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T09:00:00,73.1,73.1,66.2,78.9,0,,,0,0,,4.4,235,1021.1,0,9.9,376,1.4,4,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T10:00:00,77,77,65.6,67.99,0,,,0,0,,3.3,238,1021,0,9.9,630,2.3,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T11:00:00,80.1,82,65.6,61.49,0,,,0,0,,0.5,340,1021,0,9.9,745,2.7,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T12:00:00,82.9,85.1,66.1,57.1,0,,,0,0,,4.5,,1020.8,0,9.9,822,3,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T13:00:00,83.1,84.5,63.8,52.19,0,,,0,0,,5,275,1020.4,25.8,9.9,855,3.1,9,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T14:00:00,84.2,86.5,66.2,54.89,0,,,0,0,,4.6,270,1020.2,6,9.9,829,3,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T15:00:00,85.7,87.5,65,50.07,0,,,0,0,,7,202,1019.7,50.5,9.9,674,2.4,7,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T16:00:00,84.5,86.5,65.5,52.95,0,,,0,0,,6.8,242,1019.2,52.6,9.9,631,2.3,6,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T17:00:00,85.4,87.2,64.9,50.43,0,,,0,0,,7.1,210,1018.9,47.8,9.9,436,1.6,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T18:00:00,84.3,85.4,63.2,49.3,0,,,0,0,,9.6,200,1018.7,3.3,9.9,279,1,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T19:00:00,83.2,84.6,64,52.47,0,,,0,0,,8.3,203,1018.7,0,9.9,62,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T20:00:00,80.2,82.2,65.6,61.21,0,,,0,0,,3.6,179,1018.8,23.1,9.9,15,0.1,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T21:00:00,76.8,76.8,67.2,72.42,0,,,0,0,,1,310,1019,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T22:00:00,75.5,75.5,67,75.06,0,,,0,0,,5.5,199,1019.2,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-06T23:00:00,73.8,73.8,68,82.11,0,,,0,0,,5.7,218,1019.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T00:00:00,72.9,72.9,66.8,81.35,0,,,0,0,,6.6,202,1019.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T01:00:00,71.7,71.7,66.8,84.53,0,,,0,0,,4.6,196,1019.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T02:00:00,69.9,69.9,66,87.4,0,,,0,0,,4.5,202,1019.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T03:00:00,69.2,69.2,65.9,89.25,0,,,0,0,,5.5,214,1018.7,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T04:00:00,68,68,65,90.14,0,,,0,0,,4.6,211,1018.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T05:00:00,68,68,65,90.03,0,,,0,0,,3.4,206,1017.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T06:00:00,66.7,66.7,64.1,91.07,0,,,0,0,,3.4,195,1018,0,9.9,13,0,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T07:00:00,69.1,69.1,64.3,84.59,0,,,0,0,,3.1,210,1018.1,0,9.9,48,0.2,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T08:00:00,71.2,71.2,66,83.7,0,,,0,0,,4.6,205,1018.1,0,9.9,107,0.4,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T09:00:00,75,75,66.2,74.06,0,,,0,0,,4.6,246,1018,23.1,9.9,281,1,3,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T10:00:00,78.4,78.4,67.2,68.69,0,,,0,0,,4.7,232,1017.8,77.1,9.9,417,1.5,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T11:00:00,82.3,85.9,69.5,65.31,0,,,0,0,,6,240,1017.3,0,9.9,676,2.4,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T12:00:00,85.9,90.9,70.4,59.89,0,,,0,0,,8.7,209,1016.8,0,9.9,698,2.5,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T13:00:00,86.3,91.2,70.2,58.92,0,,,0,0,17.2,6.4,246,1016.4,0,9.9,585,2.1,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T14:00:00,87.4,92.5,70.1,56.65,0,,,0,0,,9.6,255,1016.1,23.1,9.9,547,2,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T15:00:00,87.5,91.3,68.4,53.23,0,,,0,0,,9.2,232,1015.6,0,9.9,545,2,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T16:00:00,88,92.5,69.2,53.78,0,,,0,0,,10.3,246,1015.3,27.6,9.9,463,1.7,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T17:00:00,85.9,89.5,68.4,56.04,0,,,0,0,,8.8,213,1015.1,0,9.9,283,1,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T18:00:00,83.8,87.2,68.5,60.12,0,,,0,0,,7.1,213,1015,0,9.9,147,0.5,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T19:00:00,82.1,85.7,69.4,65.39,0,,,0,0,,9,223,1015.1,0,9.9,75,0.3,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T20:00:00,80.8,84.1,69.4,68.31,0,,,0,0,,9.2,211,1015.4,0,9.9,17,0.1,0,,Clear,clear-night,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T21:00:00,79,79,69.1,71.71,0,,,0,0,,9.1,212,1015.8,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T22:00:00,78,78,66.8,68.55,0,,,0,0,,7,222,1016.4,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-07T23:00:00,76.8,76.8,65.2,67.63,0,,,0,0,,6.6,209,1016.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T00:00:00,74.9,74.9,65.3,72.22,0,,,0,0,,5.2,217,1016.2,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T01:00:00,73.4,73.4,65.3,75.96,0,,,0,0,,4.7,216,1016.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T02:00:00,72.2,72.2,65.3,78.88,0,,,0,0,,4.6,208,1016.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T03:00:00,72.9,72.9,65.4,77.3,0,,,0,0,,3.4,201,1016.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T04:00:00,71.8,71.8,66.2,82.33,0,,,0,0,,4.6,221,1016.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T05:00:00,71.8,71.8,66.1,82.11,0,,,0,0,,3.6,217,1016.5,23.1,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T06:00:00,71.1,71.1,66.8,86.3,0,,,0,0,,0.8,335,1017,0,9.9,7,0,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T07:00:00,72.1,72.1,66.8,83.6,0,,,0,0,,0,0,1017.4,8.2,9.9,37,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T08:00:00,73.2,73.2,67,80.96,0,,,0,0,,3.4,239,1018.2,74.5,9.9,76,0.3,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T09:00:00,75.7,75.7,68.1,77.35,0,,,0,0,,0.6,345,1018.2,6,9.9,217,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T10:00:00,77.2,77.2,68.3,74.02,0,,,0,0,,3.5,356,1018.5,23.1,9.9,261,0.9,3,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T11:00:00,79.2,79.2,67.4,67.07,0,,,0,0,,6.6,15,1019.1,0,9.9,516,1.9,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T12:00:00,80.3,83.1,68.4,67.04,0,,,0,0,,4.7,48,1019.5,26.4,9.9,441,1.6,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T13:00:00,81,84.2,69.3,67.67,0,,,0,0,,5.7,83,1019.4,47.8,9.9,554,2,6,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T14:00:00,80.2,82.9,68.3,67.09,0,,,0,0,,6.5,75,1019.2,1.7,9.9,483,1.7,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T15:00:00,80.9,84.2,69.4,67.98,0,,,0,0,,5.8,78,1019.3,5.9,9.9,463,1.7,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T16:00:00,79.9,79.9,69.4,70.48,0,,,0,0,,5.9,87,1019.3,5.9,9.9,530,1.9,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T17:00:00,81.3,84.9,69.9,68.42,0,,,0,0,,7,103,1019.4,3.3,9.9,389,1.4,4,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T18:00:00,80.1,83.2,69.9,71.06,0,,,0,0,,6.1,135,1019.6,1.8,9.9,213,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T19:00:00,77.6,77.6,70,77.43,0,,,0,0,,6,110,1019.9,0,9.8,55,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-08-08T20:00:00,74.6,74.6,68,79.9,0,,,0,0,,1,34,1020.5,1.8,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
